Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
112,1993,58,1543,16,Rockies,N,Anders Stahl (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Anderson Union HS ,Anderson,CA
113,1993,59,1558,15,Rockies,N,Frank Chelbian (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Middlesex County Community College ,Edison,NJ
114,1993,60,1572,14,Rockies,Y,Dave Mineer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Utah State University ,Logan,UT
115,1994,1,7,7,Rockies,Y,Doug Million (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Sarasota HS ,Sarasota,FL
116,1994,5,126,7,Rockies,Y,John Slamka (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Glendale Community College ,Glendale,CA
117,1994,6,154,7,Rockies,Y,Luther Hackman (minors),RHP,-1.8,144,24,0,0.083,0.203,149,9,10,5.09,1.56,1,HS,Columbus HS ,Columbus,MS
118,1994,7,182,7,Rockies,Y,John Hallead (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Ellensburg HS ,Ellensburg,WA
119,1994,8,210,7,Rockies,Y,Mike Kusiewicz (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Pius HS ,Nepean,ON
120,1994,9,238,7,Rockies,Y,Arnie Gooch (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Neshaminy HS ,Langhorne,PA
121,1994,10,266,7,Rockies,Y,Brent Crowther (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Simon Fraser University ,Burnaby,BC
122,1994,11,294,7,Rockies,Y,Mark Wells (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,North Carolina State University ,Raleigh,NC
123,1994,12,322,7,Rockies,Y,Mike Saipe (minors),RHP,-0.3,1,1,0,0,0.5,2,0,1,10.8,2.2,0,4Yr,"University of California, San Diego ",La Jolla,CA
124,1994,13,350,7,Rockies,Y,Rasheed Rushdan (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cheraw HS ,Cheraw,SC
125,1994,14,378,7,Rockies,Y,Pookie Jones (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Kentucky ,Lexington,KY
126,1994,15,406,7,Rockies,Y,Matt Carpenter (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Cleveland State University ,Cleveland,OH
127,1994,16,434,7,Rockies,Y,Matt Pool (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Davis ",Davis,CA
128,1994,17,462,7,Rockies,Y,Aaron Myers (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Righetti HS ,Santa Maria,CA
129,1994,18,490,7,Rockies,Y,Art Waldrep (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Union University ,Jackson,TN
130,1994,19,518,7,Rockies,Y,Jason Dietrich (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Pepperdine University ,Malibu,CA
131,1994,20,546,7,Rockies,N,Brady Wuestenhoefer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mississippi Delta Community College ,Moorhead,MS
132,1994,21,574,7,Rockies,Y,Martin Niles (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Key West HS ,Key West,FL
133,1994,22,602,7,Rockies,Y,Link Jarrett (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Florida State University ,Tallahassee,FL
134,1994,23,630,7,Rockies,Y,Jeff Twist (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Oklahoma City University ,Oklahoma City,OK
135,1994,24,658,7,Rockies,Y,Chris Howard (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Mobile ,Mobile,AL
136,1994,25,686,7,Rockies,N,Joe Germaine (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mountain View HS ,Mesa,AZ
137,1994,26,714,7,Rockies,Y,Brian Rose (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cortland HS ,Potsdam,NY
138,1994,27,742,7,Rockies,N,Ben Thomas (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Central HS ,Rapid City,SD
139,1994,28,770,7,Rockies,Y,Scott Warembourg (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Fresno ,Fresno,CA
140,1994,29,798,7,Rockies,Y,Scott LaRock (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Hartford ,West Hartford,CT
