Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
748,1982,1,12,12,Indians,Y,Mark Snyder (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Bearden HS ,Knoxville,TN
749,1982,2,40,12,Indians,Y,Jim Wilson (minors),1B,-0.2,9,22,0,0.227,0.488,0,0,0,0,0,0,4Yr,Oregon State University ,Corvallis,OR
750,1982,3,66,12,Indians,N,Chad Squires (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Gahr HS ,Cerritos,CA
751,1982,4,92,12,Indians,Y,Andrew Ortiz (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Roselle Catholic HS ,Roselle,NJ
752,1982,5,118,12,Indians,Y,Pookie Bernstine (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Lewis-Clark State College ,Lewiston,ID
753,1982,6,144,12,Indians,Y,David Cawthon (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Florida State University ,Tallahassee,FL
754,1982,7,170,12,Indians,N,Carlos Diaz (minors),C,0,9,3,0,0.333,0.667,0,0,0,0,0,0,HS,St. Mary of the Assumption HS ,Elizabeth,NJ
755,1982,8,196,12,Indians,Y,Wes Pierorazio (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"Long Island University, Brooklyn Campus ",Brooklyn,NY
756,1982,9,222,12,Indians,Y,Andre Holmes (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Monrovia HS ,Monrovia,CA
757,1982,10,248,12,Indians,Y,Richard Filippo (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Illinois at Urbana-Champaign ,Champaign,IL
758,1982,11,274,12,Indians,Y,Jeffrey Keeler (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Florida State University ,Tallahassee,FL
759,1982,13,326,12,Indians,Y,Jeff Barkley (minors),RHP,-0.6,0,0,0,0,0,24,0,3,5.4,1.31,1,4Yr,The Citadel ,Charleston,SC
760,1982,14,352,12,Indians,Y,Rodney Peters (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,George Washington University ,Washington,DC
761,1982,15,378,12,Indians,Y,Charles Mitchell (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,West Chester University of Pennsylvania ,West Chester,PA
762,1982,16,404,12,Indians,Y,Dwight Madison (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Georgetown University ,Washington,DC
763,1982,17,430,12,Indians,N,Chris Knabenshue (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Smokey Hill HS ,Aurora,CO
764,1982,18,456,12,Indians,Y,Mark Fagan (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
765,1982,19,482,12,Indians,Y,Dave McCarthy (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Amherst College ,Amherst,MA
766,1982,20,508,12,Indians,N,Casey Close (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Thomas Worthington HS ,Worthington,OH
767,1982,21,533,12,Indians,N,Paul Beck (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Murray HS ,Murray,UT
768,1982,22,558,12,Indians,N,Doug Little (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,North Shore HS ,West Palm Beach,FL
769,1982,23,583,12,Indians,N,Steve Kordish (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Princeton University ,Princeton,NJ
770,1982,24,608,12,Indians,Y,Charles Dale (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Campbell University ,Buies Creek,NC
771,1982,25,633,12,Indians,N,Bill McGuire (minors),C,-0.2,23,44,1,0.182,0.515,0,0,0,0,0,0,HS,Creighton Prep HS ,Omaha,NE
772,1982,26,658,12,Indians,N,Joseph Lafelice (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Euclid HS ,Euclid,OH
781,1982,28,705,10,Indians,N,Richard Burkett (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hartsville HS ,Hartsville,SC
782,1982,29,728,10,Indians,Y,Ed Clark (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Charlottesville HS ,Charlottesville,VA
783,1982,30,748,8,Indians,Y,Michael Connolly (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,East Bridgewater HS ,East Bridgewater,MA
784,1982,31,765,8,Indians,N,Daniel Neal (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Wyoming ,Laramie,WY
785,1983,1,11,11,Indians,Y,Dave Clark (minors),OF,0.3,905,1964,62,0.264,0.745,0,0,0,0,0,0,4Yr,Jackson State University ,Jackson,MS
786,1983,2,39,11,Indians,Y,Andy Allanson (minors),C,0.8,512,1486,16,0.24,0.594,0,0,0,0,0,0,4Yr,University of Richmond ,Richmond,VA
787,1983,3,65,11,Indians,Y,Cal Santarelli (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Louisiana State University ,Baton Rouge,LA
788,1983,4,91,11,Indians,Y,Glenn Edwards (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Oklahoma State University ,Stillwater,OK
789,1983,5,117,11,Indians,Y,Mike Greer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Valley HS ,Las Vegas,NV
790,1983,6,143,11,Indians,Y,Steve Whitmyer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Notre Dame ,South Bend,IN
791,1983,7,169,11,Indians,Y,Emil Perry (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Jacksonville University ,Jacksonville,FL
792,1983,8,195,11,Indians,Y,Rick Browne (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Alabama ,Tuscaloosa,AL
