,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
1902,2001,41,1224,9,Royals,N,Rene Pablos (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Cochise Community College ,Douglas,AZ
1903,2001,42,1253,9,Royals,N,Nick Cadena (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Apollo HS ,Glendale,AZ
1904,2001,43,1281,9,Royals,N,Stephen Green (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Moahalua HS ,Honolulu,HI
1905,2001,44,1309,9,Royals,N,Brady Everett (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Federal Way HS ,Federal Way,WA
1906,2001,44,1309,9,Royals,N,Brady Everett (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Federal Way HS ,Federal Way,WA
1907,2001,44,1309,9,Royals,N,Brady Everett (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Washington State University ,Pullman,WA
1908,2001,44,1309,9,Royals,N,Brady Everett (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Washington State University ,Pullman,WA
1909,2001,44,1309,9,Royals,N,Brady Everett (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Federal Way HS ,Federal Way,WA
1910,2001,44,1309,9,Royals,N,Brady Everett (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Federal Way HS ,Federal Way,WA
1911,2001,44,1309,9,Royals,N,Brady Everett (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Washington State University ,Pullman,WA
1912,2001,44,1309,9,Royals,N,Brady Everett (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Washington State University ,Pullman,WA
1913,2001,45,1337,9,Royals,Y,Curtis Legendre (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Angelina College ,Lufkin,TX
1914,2001,46,1365,9,Royals,N,Bret Berglund (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Kent Denver HS ,Littleton,CO
1915,2001,47,1393,9,Royals,N,Caleb Irwin (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Temple University ,Philadelphia,PA
1916,2001,48,1420,9,Royals,N,Ryan Coiner (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Las Vegas HS ,Las Vegas,NV
1917,2001,49,1445,8,Royals,N,Ryan Patterson (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Rowlett HS ,Rowlett,TX
1918,2001,50,1469,7,Royals,Y,Bo Baker (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Eastern Arizona College ,Thatcher,AZ
1919,2002,1,6,6,Royals,Y,Zack Greinke (minors),RHP,64.4,221.0,442.0,6.0,0.222,0.579,442.0,182.0,112.0,3.39,1.18,1.0,HS,Apopka HS ,Apopka,FL
1920,2002,2,47,6,Royals,Y,Adam Donachie (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Timber Creek HS ,Orlando,FL
1921,2002,3,78,6,Royals,Y,Dave Jensen (minors),1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Brigham Young University ,Provo,UT
1922,2002,4,108,6,Royals,Y,Danny Christensen (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Xaverian HS ,Brooklyn,NY
1923,2002,5,138,6,Royals,Y,Donnie Murphy (minors),SS,-0.8,335.0,838.0,33.0,0.212,0.674,0.0,0.0,0.0,0.0,0.0,0.0,JC,Orange Coast College ,Costa Mesa,CA
1924,2002,6,168,6,Royals,N,Brandon Jones (minors),SS,-0.3,51.0,148.0,1.0,0.257,0.6779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,HS,Wewahitchka HS ,Wewahitchka,FL
1925,2002,7,198,6,Royals,Y,Jonah Bayliss (minors),RHP,-1.1,46.0,0.0,0.0,0.0,0.0,61.0,5.0,4.0,6.75,1.63,0.0,4Yr,Trinity College ,Hartford,CT
1926,2002,8,228,6,Royals,Y,Kenard Springer (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Nettleton HS ,Nettleton,MS
1927,2002,9,258,6,Royals,Y,Matt Tupman (minors),C,0.1,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of Massachusetts Lowell ,Lowell,MA
1928,2002,10,288,6,Royals,Y,Greg Atencio (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Lamar Community College ,Lamar,CO
1929,2002,11,318,6,Royals,N,Kainoa Obrey (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Brigham Young University ,Provo,UT
