,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
2001,2000,39,1175,25.0,Mets,N,Brendan Winn (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Eastern Florida State College ,Cocoa,FL
2002,2000,40,1204,24.0,Mets,Y,Joe Jiannetti (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,St. Petersburg HS ,St. Petersburg,FL
2003,2000,41,1233,24.0,Mets,N,Verissimo Pereira (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Polyvalente Edouard Montpetit ,Montreal,QC
2004,2000,42,1262,24.0,Mets,N,Greg Burke (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Gloucester Catholic HS ,Gloucester City,NJ
2005,2000,43,1290,23.0,Mets,N,Cristian Cajigas (minors),SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Dr. Carlos Gonzalez ,Aguada,Puerto
2006,2000,44,1317,22.0,Mets,N,Justin Harris (minors),SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,"State College of Florida, Manatee-Sarasota ",Bradenton,FL
2007,2000,45,1343,22.0,Mets,Y,Brett Harper (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Desert Mountain HS ,Scottsdale,AZ
2008,2000,46,1367,20.0,Mets,N,Jody Roughton (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Maple Woods Community College ,Kansas City,MO
2009,2000,47,1389,18.0,Mets,Y,David Housel (minors),2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,West Morris Mendham HS ,Mendham,NJ
2010,2000,48,1409,17.0,Mets,N,Daniel Rubino (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Coconut Creek HS ,Coconut Creek,FL
