,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,Gpi,W,L,ERA,WHIP,SV,Type,school,town,ST
1249,1999,32,979,25,Red Sox,N,David Flournoy (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Deer Valley HS ,Antioch,CA
1250,1999,33,1009,25,Red Sox,Y,Perry Miley (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,William Carey College ,Hattiesburg,MS
1251,1999,34,1039,25,Red Sox,Y,Dan Giese (minors),RHP,0.5,9,0,0,0,0,35,1,8,4.22,1.26,0,4Yr,University of San Diego ,San Diego,CA
1252,1999,35,1069,25,Red Sox,Y,Ben Marbury (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1253,1999,36,1099,25,Red Sox,N,John Brandon (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Panola College ,Carthage,TX
1254,1999,37,1129,25,Red Sox,N,Chris Mabeus (minors),RHP,-0.1,1,0,0,0,0,1,0,0,21.6,4.2,0,JC,Eastern Arizona College ,Thatcher,AZ
1255,1999,38,1159,25,Red Sox,N,Jesse Cooksey (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Port Neches-Groves HS ,Port Neches,TX
1256,1999,39,1189,25,Red Sox,N,Matthew Ames (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Stanhope Elmore HS ,Millbrook,AL
1257,1999,40,1219,25,Red Sox,N,Anthony Bass (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Booker T. Washington HS ,Tulsa,OK
1258,1999,41,1248,24,Red Sox,N,Justin Smetana (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cardinal HS ,Middlefield,OH
1259,1999,42,1276,24,Red Sox,N,Bryan Rinehart (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Southington HS ,Southington,CT
1260,1999,43,1303,24,Red Sox,N,Ryan Coffin (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Desert Vista HS ,Phoenix,AZ
1261,1999,44,1330,24,Red Sox,N,James Lindsey (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Lee Davis HS ,Mechanicsville,VA
1262,1999,45,1355,22,Red Sox,Y,Brady Williams (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Pasco-Hernando Community College ,New Port Richey,FL
1263,1999,46,1379,21,Red Sox,Y,Joe Kerrigan (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Temple University ,Philadelphia,PA
1264,1999,47,1403,21,Red Sox,N,James Burgess (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Durango HS ,Las Vegas,NV
1265,1999,48,1427,21,Red Sox,N,Joe Kjose (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Cochise Community College ,Douglas,AZ
1266,1999,49,1450,20,Red Sox,N,Jordan Remy (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Weston HS ,Weston,MA
1267,1999,50,1471,18,Red Sox,N,Brian Buscher (minors),SS,0.5,164,436,8,0.266,0.699,0,0,0,0,0,0,HS,Terry Parker HS ,Jacksonville,FL
1268,2000,1,22,22,Red Sox,Y,Phil Dumatrait (minors),LHP,-1.9,44,27,0,0.037,0.074,87,4,13,6.2,1.78,1,JC,Bakersfield College ,Bakersfield,CA
1269,2000,2,62,22,Red Sox,Y,Manny Delcarmen (minors),RHP,3.8,27,1,0,0,0,298,11,8,3.97,1.38,3,HS,West Roxbury HS ,West Roxbury,MA
1270,2000,3,92,22,Red Sox,Y,Matt Cooper (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Ripley HS ,Stillwater,OK
1271,2000,4,122,22,Red Sox,Y,Brandon Mims (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Prattville HS ,Prattville,AL
1272,2000,5,152,22,Red Sox,Y,Brian Esposito (minors),C,-0.1,3,3,0,0,0,0,0,0,0,0,0,4Yr,University of Connecticut ,Storrs,CT
1273,2000,6,182,22,Red Sox,Y,Kenny Perez (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,South HS ,Miami,FL
1274,2000,7,212,22,Red Sox,Y,Tony Fontana (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Bowling Green State University ,Bowling Green,OH
1275,2000,8,242,22,Red Sox,Y,Brian Adams (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Liberty University ,Lynchburg,VA
1276,2000,9,272,22,Red Sox,Y,Patrick Johnson (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,William Carey College ,Hattiesburg,MS
1277,2000,10,302,22,Red Sox,N,Eric Doble (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
1278,2000,11,332,22,Red Sox,Y,Freddy Sanchez (minors),SS,15.9,904,3402,48,0.297,0.748,0,0,0,0,0,0,4Yr,Oklahoma City University ,Oklahoma City,OK
1279,2000,12,362,22,Red Sox,Y,Shane Hall (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Eastern Arizona College ,Thatcher,AZ
1280,2000,13,392,22,Red Sox,N,Miguel Quintana (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Florida International University ,Miami,FL
1281,2000,14,422,22,Red Sox,Y,Ian Perio (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of San Francisco ,San Francisco,CA
1282,2000,15,452,22,Red Sox,Y,Dustin Brisson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Central Florida ,Orlando,FL
1283,2000,16,482,22,Red Sox,Y,Josh Thigpen (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Rogers HS ,Killen,AL
1284,2000,17,512,22,Red Sox,Y,Chris Elmore (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of North Carolina at Chapel Hill ,Chapel Hill,NC
1285,2000,18,542,22,Red Sox,N,Haas Pratt (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Rancho Bernardo HS ,San Diego,CA
1286,2000,19,572,22,Red Sox,Y,Justin Sherrod (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Rollins College ,Winter Park,FL
1287,2000,20,602,22,Red Sox,Y,Brian Bentley (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Louisville ,Louisville,KY
1288,2000,21,632,22,Red Sox,N,James Carroll (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Mississippi State University ,Mississippi State,MS
1289,2000,22,662,22,Red Sox,Y,Felix Villegas (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Muscatine Community College ,Muscatine,IA
1290,2000,23,692,22,Red Sox,Y,Raul Nieves (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Mobile ,Mobile,AL
1291,2000,24,722,22,Red Sox,Y,Freddie Money (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Wallace State Community College ,Hanceville) ,
1292,2000,25,752,22,Red Sox,N,Jon Gutierrez (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Central Arizona College ,Coolidge,AZ
1293,2000,26,782,22,Red Sox,N,Marcellus Dawson (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Muscatine Community College ,Muscatine,IA
1294,2000,27,812,22,Red Sox,N,James Morrison (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Beulah HS ,Valley,AL
1295,2000,28,842,22,Red Sox,N,Travis Kaats (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Desert Mountain HS ,Scottsdale,AZ
1296,2000,29,872,22,Red Sox,Y,Kason Gabbard (minors),LHP,1.8,2,4,0,0.25,0.5,34,9,7,4.53,1.55,0,HS,Royal Palm Beach HS ,Royal Palm Beach,FL
1297,2000,30,902,22,Red Sox,N,Jeremy Terni (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Montville HS ,Uncasville,CT
1298,2000,31,932,22,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,New London HS ,New London,CT
1299,2000,31,932,22,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,New London HS ,New London,CT
1300,2000,31,932,22,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Briarcliff University ,Bethpage,NY
1301,2000,31,932,22,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Briarcliff University ,Bethpage,NY
1302,2000,31,932,22,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,New London HS ,New London,CT
1303,2000,31,932,22,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,New London HS ,New London,CT
1304,2000,31,932,22,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Briarcliff University ,Bethpage,NY
1305,2000,31,932,22,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Briarcliff University ,Bethpage,NY
1306,2000,32,962,22,Red Sox,N,Eric Rollins (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Latta HS ,Ada,OK
1307,2000,33,992,22,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Vallejo HS ,Vallejo,CA
1308,2000,33,992,22,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Vallejo HS ,Vallejo,CA
1309,2000,33,992,22,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Napa Valley College ,Napa,CA
1310,2000,33,992,22,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Napa Valley College ,Napa,CA
1311,2000,33,992,22,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Vallejo HS ,Vallejo,CA
1312,2000,33,992,22,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Vallejo HS ,Vallejo,CA
1313,2000,33,992,22,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Napa Valley College ,Napa,CA
1314,2000,33,992,22,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Napa Valley College ,Napa,CA
1315,2000,34,1022,22,Red Sox,N,John Carreon (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Arizona Western College ,Yuma,AZ
1316,2000,35,1052,22,Red Sox,Y,Dusty Brown (minors),C,-0.3,24,43,1,0.163,0.456,1,0,0,9,2,0,HS,Bradshaw Mountain HS ,Prescott Valley,AZ
1317,2000,36,1082,22,Red Sox,N,Mike Guerrero (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,South Mountain Community College ,Phoenix,AZ
1318,2000,37,1112,22,Red Sox,Y,Brett Bonvechio (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Prospect HS ,Saratoga,CA
1319,2000,38,1142,22,Red Sox,N,Daniel Coffee (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Bernard School ,Montville,CT
1320,2000,39,1172,22,Red Sox,N,Gabriel Roberti (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,West Hills HS ,Santee,CA
1321,2000,40,1201,21,Red Sox,N,Brad Bettcher (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Grand Canyon University ,Phoenix,AZ
1322,2000,41,1230,21,Red Sox,N,Ferrari Miller (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Castlemont HS ,Oakland,CA
1323,2000,42,1259,21,Red Sox,N,Javi Herrera (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Gulliver Prep HS ,Coral Gables,FL
1324,2000,43,1287,20,Red Sox,N,Chris Duffy (minors),OF,2.1,212,713,6,0.262,0.675,0,0,0,0,0,0,JC,South Mountain Community College ,Phoenix,AZ
1325,2000,44,1314,19,Red Sox,N,Kevin Brown (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Miami ,Coral Gables,FL
1326,2000,45,1340,19,Red Sox,N,Nathan Goodrichm (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Mercyhurst College ,Erie,PA
1327,2000,46,1364,17,Red Sox,N,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Jacinto College ,San Jacinto,CA
1328,2000,46,1364,17,Red Sox,N,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Jacinto College ,San Jacinto,CA
1329,2000,46,1364,17,Red Sox,N,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Antonio College ,Walnut,CA
1330,2000,46,1364,17,Red Sox,N,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Antonio College ,Walnut,CA
1331,2000,46,1364,17,Red Sox,N,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Jacinto College ,San Jacinto,CA
1332,2000,46,1364,17,Red Sox,N,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Jacinto College ,San Jacinto,CA
1333,2000,46,1364,17,Red Sox,N,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Antonio College ,Walnut,CA
1334,2000,46,1364,17,Red Sox,N,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Antonio College ,Walnut,CA
1335,2001,2,48,4,Red Sox via Phillies,Y,*Kelly Shoppach (minors),C,8.4,572,1616,70,0.223,0.725,0,0,0,0,0,0,4Yr,Baylor University ,Waco,TX
1336,2001,2,61,17,Red Sox,N,Matt Chico (minors),LHP,0.6,41,63,0,0.159,0.317,43,7,15,4.95,1.56,0,HS,Fallbrook Union HS ,Fallbrook,CA
1337,2001,3,93,17,Red Sox,Y,Jon Devries (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Irvine HS ,Irvine,CA
1338,2001,4,123,17,Red Sox,Y,Stefan Bailie (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Washington State University ,Pullman,WA
1339,2001,5,153,17,Red Sox,Y,Eric West (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Southside HS ,Southside,AL
1340,2001,6,183,17,Red Sox,N,Justin James (minors),RHP,0,0,0,0,0,0,5,0,0,4.5,2.75,0,HS,Yukon HS ,Yukon,OK
1341,2001,7,213,17,Red Sox,Y,Rolando Viera (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1342,2001,8,243,17,Red Sox,Y,Kevin Youkilis (minors),3B,32.6,1061,3749,150,0.281,0.861,0,0,0,0,0,0,4Yr,University of Cincinnati ,Cincinnati,OH
1343,2001,9,273,17,Red Sox,Y,Billy Simon (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Wellington Community HS ,Wellington,FL
1344,2001,10,303,17,Red Sox,N,Ben Crockett (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Harvard University ,Cambridge,MA
1345,2001,11,333,17,Red Sox,Y,Shane Rhodes (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,West Virginia University ,Morgantown,WV
1346,2001,12,363,17,Red Sox,Y,Ryan Brunner (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Northern Iowa ,Cedar Falls,IA
1347,2001,13,393,17,Red Sox,Y,Alec Porzel (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Notre Dame ,South Bend,IN
1348,2001,14,423,17,Red Sox,Y,Chris Farley (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Marhar Regional HS ,Orange,MA
1349,2001,15,453,17,Red Sox,N,Ryan Carroll (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Mississippi State University ,Mississippi State,MS
1350,2001,16,483,17,Red Sox,N,Antonio Gonzalez (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Framingham HS ,Framingham,MA
1351,2001,17,513,17,Red Sox,Y,Michael Grant (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Danville Area Community College ,Danville,IL
1352,2001,18,543,17,Red Sox,Y,Brian Lane (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Richmond ,Richmond,VA
1353,2001,19,573,17,Red Sox,N,Jeremy Brown (minors),C,0.1,5,10,0,0.3,0.864,0,0,0,0,0,0,4Yr,University of Alabama ,Tuscaloosa,AL
1354,2001,20,603,17,Red Sox,Y,Devoris Williams (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Greensboro HS ,Greensboro,AL
1355,2001,21,633,17,Red Sox,Y,Charlie Weatherby (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of North Carolina at Wilmington ,Wilmington,NC
1356,2001,22,663,17,Red Sox,Y,Jed Rogers (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Boston College ,Chestnut Hill,MA
1357,2001,23,693,17,Red Sox,Y,Pedro Suarez (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mount Miguel HS ,Spring Valley,CA
1358,2001,24,723,17,Red Sox,N,Jason Ramos (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Braddock HS ,Miami,FL
1359,2001,24,723,17,Red Sox,N,Jason Ramos (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Braddock HS ,Miami,FL
1360,2001,24,723,17,Red Sox,N,Jason Ramos (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Petersburg College ,St. Petersburg,FL
1361,2001,24,723,17,Red Sox,N,Jason Ramos (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Petersburg College ,St. Petersburg,FL
1362,2001,24,723,17,Red Sox,N,Jason Ramos (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Braddock HS ,Miami,FL
1363,2001,24,723,17,Red Sox,N,Jason Ramos (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Braddock HS ,Miami,FL
1364,2001,24,723,17,Red Sox,N,Jason Ramos (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Petersburg College ,St. Petersburg,FL
1365,2001,24,723,17,Red Sox,N,Jason Ramos (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Petersburg College ,St. Petersburg,FL
1366,2001,25,753,17,Red Sox,Y,Kris Coffey (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Dallas Baptist University ,Dallas,TX
1367,2001,26,783,17,Red Sox,Y,Kenneth Trapp (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Dallas Baptist University ,Dallas,TX
1368,2001,27,813,17,Red Sox,Y,Bryan Kent (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Texas State University ,San Marcos,TX
1369,2001,28,843,17,Red Sox,N,Steven Ponder (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Texas A&M University ,College Station,TX
1370,2001,29,873,17,Red Sox,Y,Mario Campos (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Trevecca Nazarene University ,Nashville,TN
1371,2001,30,903,17,Red Sox,Y,Rick Sander (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University San Bernardino ,San Bernardino,CA
1372,2001,31,933,17,Red Sox,Y,Brett Rudrude (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University San Bernardino ,San Bernardino,CA
1373,2001,32,963,17,Red Sox,Y,Kyle Jackson (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Alvirne HS ,Hudson,NH
1374,2001,33,993,17,Red Sox,N,Chris Honsa (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Corona del Sol HS ,Tempe,AZ
1375,2001,34,1023,17,Red Sox,N,Eron Brown (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Auburn HS ,Auburn,AL
1376,2001,35,1053,17,Red Sox,N,Koley Kolberg (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Coppell HS ,Coppell,TX
1377,2001,35,1053,17,Red Sox,N,Koley Kolberg (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Coppell HS ,Coppell,TX
1378,2001,35,1053,17,Red Sox,N,Koley Kolberg (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Navarro College ,Corsicana,TX
1379,2001,35,1053,17,Red Sox,N,Koley Kolberg (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Navarro College ,Corsicana,TX
1380,2001,35,1053,17,Red Sox,N,Koley Kolberg (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Coppell HS ,Coppell,TX
1381,2001,35,1053,17,Red Sox,N,Koley Kolberg (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Coppell HS ,Coppell,TX
1382,2001,35,1053,17,Red Sox,N,Koley Kolberg (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Navarro College ,Corsicana,TX
1383,2001,35,1053,17,Red Sox,N,Koley Kolberg (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Navarro College ,Corsicana,TX
1384,2001,36,1083,17,Red Sox,N,Adam Sabari (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cardinal Mooney HS ,Sarasota,FL
1385,2001,37,1113,17,Red Sox,N,Emmanuel Lopez (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Globe HS ,Globe,AZ
1386,2001,38,1143,17,Red Sox,N,Jacob Almestica (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Medardo Carazo HS ,Trujillo Alto,Puerto
1387,2001,39,1173,17,Red Sox,N,Ricky Bauer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mid Pacific Institute HS ,Honolulu,HI
1388,2001,40,1203,17,Red Sox,N,J.B. Bolen (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Illinois Central College ,East Peoria,IL
1389,2001,41,1232,17,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Vallejo HS ,Vallejo,CA
1390,2001,41,1232,17,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Vallejo HS ,Vallejo,CA
1391,2001,41,1232,17,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Napa Valley College ,Napa,CA
1392,2001,41,1232,17,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Napa Valley College ,Napa,CA
1393,2001,41,1232,17,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Vallejo HS ,Vallejo,CA
1394,2001,41,1232,17,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Vallejo HS ,Vallejo,CA
1395,2001,41,1232,17,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Napa Valley College ,Napa,CA
1396,2001,41,1232,17,Red Sox,N,Barton Braun (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Napa Valley College ,Napa,CA
1397,2001,42,1260,16,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,New London HS ,New London,CT
1398,2001,42,1260,16,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,New London HS ,New London,CT
1399,2001,42,1260,16,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Briarcliff University ,Bethpage,NY
1400,2001,42,1260,16,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Briarcliff University ,Bethpage,NY
1401,2001,42,1260,16,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,New London HS ,New London,CT
1402,2001,42,1260,16,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,New London HS ,New London,CT
1403,2001,42,1260,16,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Briarcliff University ,Bethpage,NY
1404,2001,42,1260,16,Red Sox,N,Tommy Major (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Briarcliff University ,Bethpage,NY
1405,2001,43,1288,16,Red Sox,N,Tanner Wootan (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mountain View HS ,Mesa,AZ
1406,2001,44,1316,16,Red Sox,N,Terrence Taylor (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,College of Marin ,Kentfield,CA
1407,2001,45,1344,16,Red Sox,Y,Brent Tarbett (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,College of Southern Nevada ,Henderson,NV
1408,2001,46,1372,16,Red Sox,N,Chris Keeran (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Eastlake HS ,Chula Vista,CA
1409,2001,47,1399,15,Red Sox,Y,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Jacinto College ,San Jacinto,CA
1410,2001,47,1399,15,Red Sox,Y,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Jacinto College ,San Jacinto,CA
1411,2001,47,1399,15,Red Sox,Y,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Antonio College ,Walnut,CA
1412,2001,47,1399,15,Red Sox,Y,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Antonio College ,Walnut,CA
1413,2001,47,1399,15,Red Sox,Y,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Jacinto College ,San Jacinto,CA
1414,2001,47,1399,15,Red Sox,Y,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Jacinto College ,San Jacinto,CA
1415,2001,47,1399,15,Red Sox,Y,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Antonio College ,Walnut,CA
1416,2001,47,1399,15,Red Sox,Y,Donald Benson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mount San Antonio College ,Walnut,CA
1417,2002,2,57,16,Red Sox,Y,Jon Lester (minors),LHP,43.2,126,251,2,0.092,0.278,368,171,94,3.47,1.24,0,HS,Bellarmine HS ,Tacoma,WA
1418,2002,3,88,16,Red Sox,Y,Scott White (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Walton HS ,Marietta,GA
1419,2002,4,118,16,Red Sox,Y,Chris Smith (minors),RHP,-0.4,38,3,0,0,0.25,77,1,4,5.41,1.34,0,4Yr,"University of California, Riverside ",Riverside,CA
